;base_text;output
7022;black: ['time', 'match', 'compound'], tan: ['roulette', 'spy', 'genius', 'conductor', 'point', 'spell', 'scientist', 'ninja', 'space', 'novel', 'lap', 'alien', 'unicorn'], targets: ['embassy'];foreign
7023;black: ['time', 'match', 'compound'], tan: ['roulette', 'spy', 'genius', 'conductor', 'point', 'spell', 'scientist', 'ninja', 'space', 'novel', 'lap', 'alien', 'unicorn'], targets: ['club'];casino
7024;black: ['time', 'match', 'compound'], tan: ['roulette', 'spy', 'genius', 'conductor', 'point', 'spell', 'scientist', 'ninja', 'space', 'novel', 'lap', 'alien', 'unicorn'], targets: ['sound'];music
7025;black: ['ray', 'wind', 'comic'], tan: ['embassy', 'mine', 'cold', 'field', 'cover', 'life', 'roulette', 'spell', 'switch', 'spot', 'cycle', 'pass', 'change'], targets: ['round'];shape
7026;black: ['ray', 'wind', 'comic'], tan: ['embassy', 'mine', 'cold', 'field', 'cover', 'life', 'roulette', 'spell', 'switch', 'spot', 'cycle', 'pass', 'change'], targets: ['millionaire'];billgates
7027;black: ['ray', 'wind', 'comic'], tan: ['embassy', 'mine', 'cold', 'field', 'cover', 'life', 'roulette', 'spell', 'switch', 'spot', 'cycle', 'pass', 'change'], targets: ['spy'];guess
7028;black: ['ray', 'wind', 'comic'], tan: ['embassy', 'mine', 'cold', 'field', 'cover', 'life', 'roulette', 'spell', 'switch', 'spot', 'cycle', 'pass', 'change'], targets: ['club'];party
7029;black: ['ray', 'wind', 'comic'], tan: ['embassy', 'mine', 'cold', 'field', 'cover', 'life', 'roulette', 'spell', 'switch', 'spot', 'cycle', 'pass', 'change'], targets: ['lead'];guide
7030;black: ['round', 'wind', 'change'], tan: ['racket', 'embassy', 'field', 'cover', 'life', 'club', 'spy', 'roulette', 'ray', 'spell', 'agent', 'lead', 'cycle'], targets: ['cold'];fever
7031;black: ['round', 'wind', 'change'], tan: ['racket', 'embassy', 'field', 'cover', 'life', 'club', 'spy', 'roulette', 'ray', 'spell', 'agent', 'lead', 'cycle'], targets: ['spot'];suffer
7032;black: ['round', 'wind', 'change'], tan: ['racket', 'embassy', 'field', 'cover', 'life', 'club', 'spy', 'roulette', 'ray', 'spell', 'agent', 'lead'], targets: ['mine'];soul
7033;black: ['round', 'wind', 'change'], tan: ['racket', 'embassy', 'field', 'cover', 'life', 'club', 'spy', 'roulette', 'ray', 'spell', 'agent', 'lead'], targets: ['crash'];skidded
7034;black: ['round', 'wind', 'change'], tan: ['racket', 'embassy', 'field', 'cover', 'life', 'club', 'spy', 'roulette', 'ray', 'spell', 'agent', 'lead'], targets: ['grace'];defeat
7035;black: ['contract', 'row', 'stock'], tan: ['march', 'bond', 'conductor', 'fair', 'death', 'agent', 'space', 'light', 'spy', 'spell', 'grace', 'war', 'undertaker'], targets: ['club'];poker
7036;black: ['contract', 'row', 'stock'], tan: ['march', 'bond', 'conductor', 'fair', 'death', 'agent', 'space', 'light', 'spy', 'spell', 'grace', 'war', 'undertaker'], targets: ['comic'];comedy
7037;black: ['contract', 'row', 'stock'], tan: ['march', 'bond', 'conductor', 'fair', 'death', 'agent', 'space', 'light', 'spy', 'spell', 'grace', 'war', 'undertaker'], targets: ['centaur'];horse
7038;black: ['contract', 'row', 'stock'], tan: ['march', 'bond', 'conductor', 'fair', 'death', 'agent', 'space', 'light', 'spy', 'spell', 'grace', 'war', 'undertaker'], targets: ['link'];shortcut
7039;black: ['contract', 'row', 'stock'], tan: ['march', 'bond', 'conductor', 'fair', 'death', 'agent', 'space', 'light', 'spy', 'spell', 'grace', 'war', 'undertaker'], targets: ['embassy'];foreign
7040;black: ['embassy', 'death', 'stock'], tan: ['mine', 'bond', 'conductor', 'contract', 'well', 'agent', 'comic', 'light', 'change', 'centaur', 'spell', 'war', 'undertaker'], targets: ['roulette'];casino
7041;black: ['embassy', 'death', 'stock'], tan: ['mine', 'bond', 'conductor', 'contract', 'well', 'agent', 'comic', 'light', 'change', 'centaur', 'spell', 'war', 'undertaker'], targets: ['space'];rocket
7042;black: ['embassy', 'death', 'stock'], tan: ['mine', 'bond', 'conductor', 'contract', 'well', 'agent', 'comic', 'light', 'change', 'centaur', 'spell', 'war', 'undertaker'], targets: ['march'];month
7043;black: ['embassy', 'death', 'stock'], tan: ['mine', 'bond', 'conductor', 'contract', 'well', 'agent', 'comic', 'light', 'change', 'centaur', 'spell', 'war', 'undertaker'], targets: ['row'];line
7044;black: ['embassy', 'death', 'stock'], tan: ['mine', 'bond', 'conductor', 'contract', 'well', 'agent', 'comic', 'light', 'change', 'centaur', 'spell', 'war', 'undertaker'], targets: ['spy'];jamesbond
7045;black: ['center', 'match', 'club'], tan: ['life', 'spot', 'spell', 'witch', 'green', 'degree', 'war', 'scientist', 'state', 'ghost', 'round', 'cover', 'draft'], targets: ['light', 'sound'];lightening
7046;black: ['center', 'match', 'club'], tan: ['life', 'spot', 'spell', 'witch', 'green', 'degree', 'war', 'scientist', 'state', 'ghost', 'round', 'cover', 'draft'], targets: ['cast'];movie
7047;black: ['center', 'match', 'club'], tan: ['life', 'spot', 'spell', 'witch', 'green', 'degree', 'war', 'scientist', 'state', 'ghost', 'round', 'cover', 'draft'], targets: ['wake'];sleep
7048;black: ['center', 'match', 'club'], tan: ['life', 'spot', 'spell', 'witch', 'green', 'degree', 'war', 'scientist', 'state', 'ghost', 'round', 'cover', 'draft'], targets: ['change'];switch
7049;black: ['center', 'match', 'club'], tan: ['life', 'spot', 'spell', 'green', 'degree', 'war', 'scientist', 'state', 'ghost', 'round', 'cover', 'draft'], targets: ['ray'];sun
7050;black: ['ray', 'green', 'club'], tan: ['wake', 'center', 'figure', 'spell', 'sound', 'degree', 'light', 'war', 'state', 'ghost', 'cast', 'round', 'cover'], targets: ['match'];basketball
7051;black: ['ray', 'green', 'club'], tan: ['wake', 'center', 'figure', 'spell', 'sound', 'degree', 'light', 'war', 'state', 'ghost', 'cast', 'round', 'cover'], targets: ['scientist'];lab
7052;black: ['ray', 'green', 'club'], tan: ['wake', 'center', 'figure', 'spell', 'sound', 'degree', 'light', 'war', 'state', 'ghost', 'cast', 'round', 'cover'], targets: ['wind'];air
7053;black: ['ray', 'green', 'club'], tan: ['wake', 'center', 'figure', 'spell', 'sound', 'degree', 'light', 'war', 'state', 'ghost', 'cast', 'round', 'cover'], targets: ['change'];balance
7054;black: ['ray', 'green', 'club'], tan: ['wake', 'center', 'figure', 'spell', 'sound', 'degree', 'light', 'war', 'state', 'ghost', 'cast', 'round', 'cover'], targets: ['spot'];place
7055;black: ['mammoth', 'witch', 'alien'], tan: ['soul', 'stock', 'fall', 'mine', 'embassy', 'cast', 'charge', 'boom', 'superhero', 'pitch', 'draft', 'figure', 'green'], targets: ['wake'];human
7056;black: ['mammoth', 'witch', 'alien'], tan: ['soul', 'stock', 'fall', 'mine', 'embassy', 'cast', 'charge', 'boom', 'superhero', 'pitch', 'draft', 'figure', 'green'], targets: ['code'];java
7057;black: ['mammoth', 'witch', 'alien'], tan: ['soul', 'stock', 'fall', 'mine', 'embassy', 'cast', 'charge', 'boom', 'superhero', 'pitch', 'draft', 'figure', 'green'], targets: ['time'];day
7058;black: ['mammoth', 'witch', 'alien'], tan: ['soul', 'stock', 'fall', 'mine', 'embassy', 'cast', 'charge', 'boom', 'superhero', 'pitch', 'draft', 'figure', 'green'], targets: ['drop'];cough
7059;black: ['point', 'alien', 'draft'], tan: ['mammoth', 'fall', 'mine', 'fighter', 'time', 'cast', 'charge', 'boom', 'superhero', 'wake', 'drop', 'figure', 'date'], targets: ['pass'];match
7060;black: ['point', 'alien', 'draft'], tan: ['mammoth', 'fall', 'mine', 'fighter', 'time', 'cast', 'charge', 'boom', 'superhero', 'wake', 'drop', 'figure', 'date'], targets: ['soul'];horror
7061;black: ['point', 'alien', 'draft'], tan: ['mammoth', 'fall', 'mine', 'fighter', 'time', 'cast', 'charge', 'boom', 'superhero', 'wake', 'drop', 'figure', 'date'], targets: ['stock'];investment
7062;black: ['point', 'alien', 'draft'], tan: ['mammoth', 'fall', 'mine', 'fighter', 'time', 'cast', 'charge', 'boom', 'superhero', 'wake', 'drop', 'figure', 'date'], targets: ['green'];color
7063;black: ['leprechaun', 'roulette', 'opera'], tan: ['boom', 'wake', 'beat', 'cast', 'capital', 'change', 'war', 'tag', 'degree', 'slip', 'ray', 'green', 'alien'], targets: ['embassy'];script
7064;black: ['leprechaun', 'roulette', 'opera'], tan: ['boom', 'wake', 'beat', 'cast', 'capital', 'change', 'war', 'tag', 'degree', 'slip', 'ray', 'green', 'alien'], targets: ['well'];right
7065;black: ['leprechaun', 'roulette', 'opera'], tan: ['boom', 'wake', 'beat', 'cast', 'capital', 'change', 'war', 'tag', 'degree', 'slip', 'ray', 'green', 'alien'], targets: ['field'];centre
7066;black: ['leprechaun', 'roulette', 'opera'], tan: ['boom', 'wake', 'beat', 'cast', 'capital', 'change', 'war', 'tag', 'degree', 'slip', 'ray', 'green', 'alien'], targets: ['club'];party
7067;black: ['leprechaun', 'roulette', 'opera'], tan: ['boom', 'wake', 'beat', 'cast', 'capital', 'change', 'war', 'tag', 'degree', 'slip', 'ray', 'green', 'alien'], targets: ['mass'];king
7068;black: ['mass', 'degree', 'opera'], tan: ['leprechaun', 'wake', 'club', 'cast', 'row', 'change', 'war', 'field', 'embassy', 'slip', 'well', 'green', 'alien'], targets: ['lap'];knee
7069;black: ['mass', 'degree', 'opera'], tan: ['leprechaun', 'wake', 'club', 'cast', 'row', 'change', 'war', 'field', 'embassy', 'slip', 'well', 'green', 'alien'], targets: ['boom'];fire
7070;black: ['mass', 'degree', 'opera'], tan: ['leprechaun', 'wake', 'club', 'cast', 'row', 'change', 'war', 'field', 'embassy', 'slip', 'well', 'green', 'alien'], targets: ['spy'];watching
7071;black: ['mass', 'degree', 'opera'], tan: ['leprechaun', 'wake', 'club', 'cast', 'row', 'change', 'war', 'field', 'embassy', 'slip', 'well', 'green', 'alien'], targets: ['roulette'];word
7072;black: ['mass', 'degree', 'opera'], tan: ['leprechaun', 'wake', 'club', 'cast', 'row', 'change', 'war', 'field', 'embassy', 'slip', 'well', 'green', 'alien'], targets: ['beat'];music
7073;black: ['mass', 'degree', 'opera'], tan: ['leprechaun', 'wake', 'club', 'cast', 'row', 'change', 'war', 'field', 'embassy', 'slip', 'well', 'green', 'alien'], targets: ['capital'];main
7074;black: ['code', 'fall', 'alien'], tan: ['match', 'part', 'soul', 'lead', 'trip', 'poison', 'wind', 'superhero', 'luck', 'tag', 'crash', 'life', 'ninja'], targets: ['charge'];phone
7075;black: ['code', 'fall', 'alien'], tan: ['match', 'part', 'soul', 'lead', 'trip', 'poison', 'wind', 'superhero', 'luck', 'tag', 'crash', 'life', 'ninja'], targets: ['cast'];movie
7076;black: ['code', 'fall', 'alien'], tan: ['match', 'part', 'soul', 'lead', 'trip', 'poison', 'wind', 'superhero', 'luck', 'tag', 'crash', 'life', 'ninja'], targets: ['disease'];corona
7077;black: ['code', 'fall', 'alien'], tan: ['match', 'part', 'soul', 'lead', 'trip', 'poison', 'wind', 'superhero', 'luck', 'tag', 'crash', 'life', 'ninja'], targets: ['mount'];everest
7078;black: ['code', 'fall', 'alien'], tan: ['match', 'part', 'soul', 'lead', 'trip', 'poison', 'wind', 'superhero', 'luck', 'tag', 'crash', 'life', 'ninja'], targets: ['bond'];friendship
7079;black: ['code', 'fall', 'alien'], tan: ['match', 'part', 'soul', 'lead', 'trip', 'poison', 'wind', 'superhero', 'luck', 'tag', 'crash', 'life', 'ninja'], targets: ['fighter'];wwe
7080;black: ['charge', 'soul', 'fall'], tan: ['match', 'cast', 'mount', 'disease', 'part', 'fighter', 'code', 'superhero', 'luck', 'tag', 'crash', 'bond', 'ninja'], targets: ['lead'];team
7081;black: ['charge', 'soul', 'fall'], tan: ['match', 'cast', 'mount', 'disease', 'part', 'fighter', 'code', 'superhero', 'luck', 'tag', 'crash', 'bond', 'ninja'], targets: ['comic'];marvel
7082;black: ['charge', 'soul', 'fall'], tan: ['match', 'cast', 'mount', 'disease', 'part', 'fighter', 'code', 'superhero', 'luck', 'tag', 'crash', 'bond', 'ninja'], targets: ['trip'];college
7083;black: ['charge', 'soul', 'fall'], tan: ['match', 'cast', 'mount', 'disease', 'part', 'fighter', 'code', 'superhero', 'luck', 'tag', 'crash', 'bond', 'ninja'], targets: ['poison'];snake
7084;black: ['charge', 'soul', 'fall'], tan: ['match', 'cast', 'mount', 'disease', 'part', 'fighter', 'code', 'superhero', 'luck', 'tag', 'crash', 'bond', 'ninja'], targets: ['life'];death
7085;black: ['wind', 'king', 'lead'], tan: ['trip', 'center', 'novel', 'luck', 'fighter', 'bond', 'witch', 'pitch', 'beat', 'cycle', 'check', 'green', 'switch'], targets: ['part'];cook
7086;black: ['wind', 'king', 'lead'], tan: ['trip', 'center', 'novel', 'luck', 'fighter', 'bond', 'witch', 'pitch', 'beat', 'cycle', 'check', 'green', 'switch'], targets: ['spring'];bloom
7087;black: ['wind', 'king', 'lead'], tan: ['trip', 'center', 'novel', 'luck', 'fighter', 'bond', 'witch', 'pitch', 'beat', 'cycle', 'check', 'green', 'switch'], targets: ['comic'];movie
7088;black: ['wind', 'king', 'lead'], tan: ['trip', 'center', 'novel', 'luck', 'fighter', 'bond', 'witch', 'pitch', 'beat', 'cycle', 'check', 'green', 'switch'], targets: ['stock'];product
7089;black: ['wind', 'king', 'lead'], tan: ['trip', 'center', 'novel', 'luck', 'fighter', 'bond', 'witch', 'pitch', 'beat', 'cycle', 'check', 'green', 'switch'], targets: ['mine'];love
7090;black: ['stock', 'check', 'lead'], tan: ['part', 'trip', 'spring', 'cast', 'novel', 'king', 'opera', 'fighter', 'bond', 'witch', 'beat', 'cycle', 'mine'], targets: ['wind'];air
7091;black: ['stock', 'check', 'lead'], tan: ['part', 'trip', 'spring', 'cast', 'novel', 'king', 'opera', 'fighter', 'bond', 'witch', 'beat', 'cycle', 'mine'], targets: ['luck'];badluck
7092;black: ['stock', 'check', 'lead'], tan: ['part', 'trip', 'spring', 'cast', 'novel', 'king', 'opera', 'fighter', 'bond', 'witch', 'beat', 'cycle', 'mine'], targets: ['superhero'];villain
7093;black: ['stock', 'check', 'lead'], tan: ['part', 'trip', 'spring', 'cast', 'novel', 'king', 'opera', 'fighter', 'bond', 'witch', 'beat', 'cycle', 'mine'], targets: ['switch'];button
7094;black: ['stock', 'check', 'lead'], tan: ['part', 'trip', 'spring', 'cast', 'novel', 'king', 'opera', 'fighter', 'bond', 'witch', 'beat', 'cycle', 'mine'], targets: ['pitch'];ground
7095;black: ['force', 'cover', 'club'], tan: ['time', 'stock', 'revolution', 'luck', 'unicorn', 'cold', 'king', 'point', 'ghost', 'space', 'vacuum', 'spell', 'crash'], targets: ['pass'];exam
7096;black: ['force', 'cover', 'club'], tan: ['time', 'stock', 'revolution', 'luck', 'unicorn', 'cold', 'king', 'point', 'ghost', 'space', 'vacuum', 'spell', 'crash'], targets: ['day'];date
7097;black: ['force', 'cover', 'club'], tan: ['time', 'stock', 'revolution', 'luck', 'unicorn', 'cold', 'king', 'point', 'ghost', 'space', 'vacuum', 'spell', 'crash'], targets: ['pitch'];ball
7098;black: ['force', 'cover', 'club'], tan: ['time', 'stock', 'revolution', 'luck', 'unicorn', 'cold', 'king', 'point', 'ghost', 'space', 'vacuum', 'spell', 'crash'], targets: ['link'];survey
7099;black: ['force', 'cover', 'club'], tan: ['time', 'stock', 'revolution', 'luck', 'unicorn', 'cold', 'king', 'point', 'ghost', 'space', 'vacuum', 'spell', 'crash'], targets: ['millionaire'];billagate
7100;black: ['revolution', 'force', 'millionaire'], tan: ['time', 'stock', 'plot', 'pass', 'luck', 'unicorn', 'compound', 'point', 'link', 'space', 'cover', 'day', 'spell'], targets: ['king'];england
7101;black: ['revolution', 'force', 'millionaire'], tan: ['time', 'stock', 'plot', 'pass', 'luck', 'unicorn', 'compound', 'point', 'link', 'space', 'cover', 'day', 'spell'], targets: ['cold'];feet
7102;black: ['revolution', 'force', 'millionaire'], tan: ['time', 'stock', 'plot', 'pass', 'luck', 'unicorn', 'compound', 'point', 'link', 'space', 'cover', 'day', 'spell'], targets: ['lead'];accident
7103;black: ['revolution', 'force', 'millionaire'], tan: ['time', 'stock', 'plot', 'pass', 'luck', 'unicorn', 'compound', 'point', 'link', 'space', 'cover', 'day', 'spell'], targets: ['crash'];ice
7104;black: ['revolution', 'force', 'millionaire'], tan: ['time', 'stock', 'plot', 'pass', 'luck', 'unicorn', 'compound', 'point', 'link', 'space', 'cover', 'day', 'spell'], targets: ['wake'];during
7105;black: ['boom', 'march', 'compound'], tan: ['fair', 'death', 'opera', 'genius', 'vacuum', 'state', 'ninja', 'superhero', 'sound', 'war', 'roulette', 'angel', 'day'], targets: ['fighter'];human
7106;black: ['boom', 'march', 'compound'], tan: ['fair', 'death', 'opera', 'genius', 'vacuum', 'state', 'ninja', 'superhero', 'sound', 'war', 'roulette', 'angel', 'day'], targets: ['pass'];match
7107;black: ['boom', 'march', 'compound'], tan: ['fair', 'death', 'opera', 'genius', 'vacuum', 'state', 'ninja', 'superhero', 'sound', 'war', 'roulette', 'angel', 'day'], targets: ['press'];media
7108;black: ['boom', 'sound', 'fighter'], tan: ['pitch', 'press', 'death', 'opera', 'genius', 'vacuum', 'cover', 'ninja', 'war', 'compound', 'mine', 'roulette', 'pass'], targets: ['state'];country
7109;black: ['boom', 'sound', 'fighter'], tan: ['pitch', 'press', 'death', 'opera', 'genius', 'vacuum', 'cover', 'ninja', 'war', 'compound', 'mine', 'roulette', 'pass'], targets: ['alien'];avatar
7110;black: ['boom', 'sound', 'fighter'], tan: ['pitch', 'press', 'death', 'opera', 'genius', 'vacuum', 'cover', 'ninja', 'war', 'compound', 'mine', 'roulette', 'pass'], targets: ['march'];month
7111;black: ['boom', 'sound', 'fighter'], tan: ['pitch', 'press', 'death', 'opera', 'genius', 'vacuum', 'cover', 'ninja', 'war', 'compound', 'mine', 'roulette', 'pass'], targets: ['angel'];beauty
7112;black: ['disease', 'force', 'spell'], tan: ['angel', 'wind', 'ninja', 'ghost', 'novel', 'comic', 'fighter', 'well', 'lap', 'slip', 'strike', 'unicorn', 'day'], targets: ['opera'];chrome
7113;black: ['disease', 'force', 'spell'], tan: ['angel', 'wind', 'ninja', 'ghost', 'novel', 'comic', 'fighter', 'well', 'lap', 'slip', 'strike', 'unicorn', 'day'], targets: ['cover'];sheet
7114;black: ['disease', 'force', 'spell'], tan: ['angel', 'wind', 'ninja', 'ghost', 'novel', 'comic', 'fighter', 'well', 'lap', 'slip', 'strike', 'unicorn', 'day'], targets: ['cold'];hot
7115;black: ['disease', 'force', 'spell'], tan: ['angel', 'wind', 'ninja', 'ghost', 'novel', 'comic', 'fighter', 'well', 'lap', 'slip', 'strike', 'unicorn', 'day'], targets: ['life'];world
7116;black: ['disease', 'force', 'spell'], tan: ['angel', 'wind', 'ninja', 'ghost', 'novel', 'comic', 'fighter', 'well', 'lap', 'slip', 'strike', 'unicorn', 'day'], targets: ['link'];program
