;base_text;output
5825;remaining: ['force', 'match', 'conductor', 'march', 'fighter', 'scientist', 'state', 'ninja', 'millionaire', 'check', 'luck', 'well', 'link', 'angel', 'strike', 'space', 'contract', 'witch', 'undertaker', 'disease', 'spring', 'grace', 'change', 'cycle', 'point'], hint: zombie;angel
5826;remaining: ['force', 'match', 'conductor', 'march', 'fighter', 'scientist', 'state', 'ninja', 'millionaire', 'check', 'luck', 'well', 'link', 'strike', 'space', 'contract', 'witch', 'undertaker', 'disease', 'spring', 'grace', 'change', 'cycle', 'point'], hint: hit;strike
5827;remaining: ['force', 'match', 'conductor', 'march', 'fighter', 'scientist', 'state', 'ninja', 'millionaire', 'check', 'luck', 'well', 'link', 'space', 'contract', 'witch', 'undertaker', 'disease', 'spring', 'grace', 'change', 'cycle', 'point'], hint: bike;cycle
5828;remaining: ['force', 'match', 'conductor', 'march', 'fighter', 'scientist', 'state', 'ninja', 'millionaire', 'check', 'luck', 'well', 'link', 'space', 'contract', 'witch', 'undertaker', 'disease', 'spring', 'grace', 'change', 'point'], hint: box;match
5829;remaining: ['force', 'conductor', 'march', 'fighter', 'scientist', 'state', 'ninja', 'millionaire', 'check', 'luck', 'well', 'link', 'space', 'contract', 'witch', 'undertaker', 'disease', 'spring', 'grace', 'change', 'point'], hint: artist;scientist
5830;remaining: ['crash', 'spot', 'cast', 'comic', 'sound', 'scientist', 'march', 'air', 'soul', 'ninja', 'check', 'mount', 'plot', 'angel', 'ghost', 'centaur', 'opera', 'day', 'pass', 'cover', 'change', 'ray', 'point', 'tag', 'compound'], hint: fail;pass
5831;remaining: ['crash', 'spot', 'cast', 'comic', 'sound', 'scientist', 'march', 'air', 'soul', 'ninja', 'check', 'mount', 'plot', 'angel', 'ghost', 'centaur', 'opera', 'day', 'cover', 'change', 'ray', 'point', 'tag', 'compound'], hint: evil;ghost
5832;remaining: ['crash', 'spot', 'cast', 'comic', 'sound', 'scientist', 'march', 'air', 'soul', 'ninja', 'check', 'mount', 'plot', 'angel', 'centaur', 'opera', 'day', 'cover', 'change', 'ray', 'point', 'tag', 'compound'], hint: hill;mount
5833;remaining: ['crash', 'spot', 'cast', 'comic', 'sound', 'scientist', 'march', 'air', 'soul', 'ninja', 'check', 'plot', 'angel', 'centaur', 'opera', 'day', 'cover', 'change', 'ray', 'point', 'tag', 'compound'], hint: night;day
5834;remaining: ['crash', 'spot', 'cast', 'comic', 'sound', 'scientist', 'march', 'air', 'soul', 'ninja', 'check', 'plot', 'angel', 'centaur', 'opera', 'cover', 'change', 'ray', 'point', 'tag', 'compound'], hint: paper;cover
5835;remaining: ['crash', 'spot', 'cast', 'comic', 'sound', 'scientist', 'march', 'air', 'soul', 'ninja', 'check', 'mount', 'plot', 'angel', 'ghost', 'centaur', 'opera', 'day', 'pass', 'cover', 'change', 'ray', 'point', 'tag', 'compound'], hint: nice;spot
5836;remaining: ['crash', 'cast', 'comic', 'sound', 'scientist', 'march', 'air', 'soul', 'ninja', 'check', 'mount', 'plot', 'angel', 'ghost', 'centaur', 'opera', 'day', 'pass', 'cover', 'change', 'ray', 'point', 'tag', 'compound'], hint: middle;centaur
5837;remaining: ['crash', 'cast', 'comic', 'sound', 'scientist', 'march', 'air', 'soul', 'ninja', 'check', 'mount', 'plot', 'angel', 'ghost', 'opera', 'day', 'pass', 'cover', 'change', 'ray', 'point', 'tag', 'compound'], hint: map;plot
5838;remaining: ['crash', 'cast', 'comic', 'sound', 'scientist', 'march', 'air', 'soul', 'ninja', 'check', 'mount', 'angel', 'ghost', 'opera', 'day', 'pass', 'cover', 'change', 'ray', 'point', 'tag', 'compound'], hint: oxygen;air
5839;remaining: ['crash', 'cast', 'comic', 'sound', 'scientist', 'march', 'soul', 'ninja', 'check', 'mount', 'angel', 'ghost', 'opera', 'day', 'pass', 'cover', 'change', 'ray', 'point', 'tag', 'compound'], hint: month;march
5840;remaining: ['crash', 'cast', 'comic', 'sound', 'scientist', 'soul', 'ninja', 'check', 'mount', 'angel', 'ghost', 'opera', 'day', 'pass', 'cover', 'change', 'ray', 'point', 'tag', 'compound'], hint: squad;
5841;remaining: ['crash', 'lead', 'center', 'wind', 'charge', 'air', 'light', 'state', 'ninja', 'figure', 'boom', 'unicorn', 'check', 'mammoth', 'strike', 'well', 'roulette', 'contract', 'disease', 'mass', 'leprechaun', 'revolution', 'cover', 'ray', 'day'], hint: time;day, strike
5842;remaining: ['crash', 'lead', 'center', 'wind', 'charge', 'air', 'light', 'state', 'ninja', 'figure', 'boom', 'unicorn', 'check', 'mammoth', 'well', 'roulette', 'contract', 'disease', 'mass', 'leprechaun', 'revolution', 'cover', 'ray'], hint: look;air
5843;remaining: ['crash', 'lead', 'center', 'wind', 'charge', 'light', 'state', 'ninja', 'figure', 'boom', 'unicorn', 'check', 'mammoth', 'well', 'roulette', 'contract', 'disease', 'mass', 'leprechaun', 'revolution', 'cover', 'ray'], hint: better;well
5844;remaining: ['crash', 'lead', 'center', 'wind', 'charge', 'light', 'state', 'ninja', 'figure', 'boom', 'unicorn', 'check', 'mammoth', 'roulette', 'contract', 'disease', 'mass', 'leprechaun', 'revolution', 'cover', 'ray'], hint: protect;cover
5845;remaining: ['crash', 'lead', 'center', 'wind', 'charge', 'light', 'state', 'ninja', 'figure', 'boom', 'unicorn', 'check', 'mammoth', 'roulette', 'contract', 'disease', 'mass', 'leprechaun', 'revolution', 'ray'], hint: shock;state
5846;remaining: ['crash', 'lead', 'center', 'wind', 'charge', 'air', 'light', 'state', 'ninja', 'figure', 'boom', 'unicorn', 'check', 'mammoth', 'strike', 'well', 'roulette', 'contract', 'disease', 'mass', 'leprechaun', 'revolution', 'cover', 'ray', 'day'], hint: middle;center
5847;remaining: ['crash', 'lead', 'wind', 'charge', 'air', 'light', 'state', 'ninja', 'figure', 'boom', 'unicorn', 'check', 'mammoth', 'strike', 'well', 'roulette', 'contract', 'disease', 'mass', 'leprechaun', 'revolution', 'cover', 'ray', 'day'], hint: brave;ninja
5848;remaining: ['crash', 'lead', 'wind', 'charge', 'air', 'light', 'state', 'figure', 'boom', 'unicorn', 'check', 'mammoth', 'strike', 'well', 'roulette', 'contract', 'disease', 'mass', 'leprechaun', 'revolution', 'cover', 'ray', 'day'], hint: sunshine;ray
5849;remaining: ['crash', 'lead', 'wind', 'charge', 'air', 'light', 'state', 'figure', 'boom', 'unicorn', 'check', 'mammoth', 'strike', 'well', 'roulette', 'contract', 'disease', 'mass', 'leprechaun', 'revolution', 'cover', 'day'], hint: blow;wind
5850;remaining: ['crash', 'lead', 'charge', 'air', 'light', 'state', 'figure', 'boom', 'unicorn', 'check', 'mammoth', 'strike', 'well', 'roulette', 'contract', 'disease', 'mass', 'leprechaun', 'revolution', 'cover', 'day'], hint: bright;light
5851;remaining: ['trip', 'death', 'lead', 'novel', 'vacuum', 'green', 'mammoth', 'luck', 'angel', 'degree', 'draft', 'space', 'life', 'opera', 'mass', 'capital', 'day', 'grace', 'cover', 'change', 'ray', 'cycle', 'point', 'wake', 'superhero'], hint: washington;capital
5852;remaining: ['trip', 'death', 'lead', 'novel', 'vacuum', 'green', 'mammoth', 'luck', 'angel', 'degree', 'draft', 'space', 'life', 'opera', 'mass', 'day', 'grace', 'cover', 'change', 'ray', 'cycle', 'point', 'wake', 'superhero'], hint: heaven;death
5853;remaining: ['trip', 'lead', 'novel', 'vacuum', 'green', 'mammoth', 'luck', 'angel', 'degree', 'draft', 'space', 'life', 'opera', 'mass', 'day', 'grace', 'cover', 'change', 'ray', 'cycle', 'point', 'wake', 'superhero'], hint: nba;superhero
5854;remaining: ['trip', 'lead', 'novel', 'vacuum', 'green', 'mammoth', 'luck', 'angel', 'degree', 'draft', 'space', 'life', 'opera', 'mass', 'day', 'grace', 'cover', 'change', 'ray', 'cycle', 'point', 'wake'], hint: multitude;mass
5855;remaining: ['trip', 'lead', 'novel', 'vacuum', 'green', 'mammoth', 'luck', 'angel', 'degree', 'draft', 'space', 'life', 'opera', 'day', 'grace', 'cover', 'change', 'ray', 'cycle', 'point', 'wake'], hint: role;degree
5856;remaining: ['trip', 'death', 'lead', 'novel', 'vacuum', 'green', 'mammoth', 'luck', 'angel', 'degree', 'draft', 'space', 'life', 'opera', 'mass', 'capital', 'day', 'grace', 'cover', 'change', 'ray', 'cycle', 'point', 'wake', 'superhero'], hint: color;green
5857;remaining: ['trip', 'death', 'lead', 'novel', 'vacuum', 'mammoth', 'luck', 'angel', 'degree', 'draft', 'space', 'life', 'opera', 'mass', 'capital', 'day', 'grace', 'cover', 'change', 'ray', 'cycle', 'point', 'wake', 'superhero'], hint: wheel;luck
5858;remaining: ['trip', 'death', 'lead', 'novel', 'vacuum', 'mammoth', 'angel', 'degree', 'draft', 'space', 'life', 'opera', 'mass', 'capital', 'day', 'grace', 'cover', 'change', 'ray', 'cycle', 'point', 'wake', 'superhero'], hint: tour;trip
5859;remaining: ['death', 'lead', 'novel', 'vacuum', 'mammoth', 'angel', 'degree', 'draft', 'space', 'life', 'opera', 'mass', 'capital', 'day', 'grace', 'cover', 'change', 'ray', 'cycle', 'point', 'wake', 'superhero'], hint: motorcycle;cycle
5860;remaining: ['death', 'lead', 'novel', 'vacuum', 'mammoth', 'angel', 'degree', 'draft', 'space', 'life', 'opera', 'mass', 'capital', 'day', 'grace', 'cover', 'change', 'ray', 'point', 'wake', 'superhero'], hint: elephant;mammoth
5861;remaining: ['spot', 'cast', 'match', 'charge', 'sound', 'king', 'green', 'racket', 'ninja', 'figure', 'luck', 'well', 'strike', 'genius', 'roulette', 'row', 'witch', 'spy', 'lap', 'sub', 'mass', 'capital', 'embassy', 'cover', 'compound'], hint: queen;king
5862;remaining: ['spot', 'cast', 'match', 'charge', 'sound', 'green', 'racket', 'ninja', 'figure', 'luck', 'well', 'strike', 'genius', 'roulette', 'row', 'witch', 'spy', 'lap', 'sub', 'mass', 'capital', 'embassy', 'cover', 'compound'], hint: division;sub
5863;remaining: ['spot', 'cast', 'match', 'charge', 'sound', 'green', 'racket', 'ninja', 'figure', 'luck', 'well', 'strike', 'genius', 'roulette', 'row', 'witch', 'spy', 'lap', 'mass', 'capital', 'embassy', 'cover', 'compound'], hint: game;match
5864;remaining: ['spot', 'cast', 'charge', 'sound', 'green', 'racket', 'ninja', 'figure', 'luck', 'well', 'strike', 'genius', 'roulette', 'row', 'witch', 'spy', 'lap', 'mass', 'capital', 'embassy', 'cover', 'compound'], hint: business;racket
5865;remaining: ['spot', 'cast', 'charge', 'sound', 'green', 'ninja', 'figure', 'luck', 'well', 'strike', 'genius', 'roulette', 'row', 'witch', 'spy', 'lap', 'mass', 'capital', 'embassy', 'cover', 'compound'], hint: japan;ninja
5866;remaining: ['spot', 'cast', 'match', 'charge', 'sound', 'king', 'green', 'racket', 'ninja', 'figure', 'luck', 'well', 'strike', 'genius', 'roulette', 'row', 'witch', 'spy', 'lap', 'sub', 'mass', 'capital', 'embassy', 'cover', 'compound'], hint: police;spy
5867;remaining: ['spot', 'cast', 'match', 'charge', 'sound', 'king', 'green', 'racket', 'ninja', 'figure', 'luck', 'well', 'strike', 'genius', 'roulette', 'row', 'witch', 'lap', 'sub', 'mass', 'capital', 'embassy', 'cover', 'compound'], hint: good;luck
5868;remaining: ['spot', 'cast', 'match', 'charge', 'sound', 'king', 'green', 'racket', 'ninja', 'figure', 'well', 'strike', 'genius', 'roulette', 'row', 'witch', 'lap', 'sub', 'mass', 'capital', 'embassy', 'cover', 'compound'], hint: country;capital
5869;remaining: ['spot', 'cast', 'match', 'charge', 'sound', 'king', 'green', 'racket', 'ninja', 'figure', 'well', 'strike', 'genius', 'roulette', 'row', 'witch', 'lap', 'sub', 'mass', 'embassy', 'cover', 'compound'], hint: playing;well
5870;remaining: ['spot', 'cast', 'match', 'charge', 'sound', 'king', 'green', 'racket', 'ninja', 'figure', 'strike', 'genius', 'roulette', 'row', 'witch', 'lap', 'sub', 'mass', 'embassy', 'cover', 'compound'], hint: bin;cover
5871;remaining: ['spot', 'cast', 'match', 'charge', 'sound', 'king', 'green', 'racket', 'ninja', 'figure', 'strike', 'genius', 'roulette', 'row', 'witch', 'lap', 'sub', 'mass', 'embassy', 'compound'], hint: artist;
5872;remaining: ['trip', 'match', 'code', 'comic', 'sound', 'king', 'soul', 'green', 'poison', 'ninja', 'figure', 'mine', 'strike', 'link', 'draft', 'witch', 'centaur', 'opera', 'spy', 'sub', 'capital', 'fall', 'switch', 'embassy', 'compound'], hint: music;opera
5873;remaining: ['trip', 'match', 'code', 'comic', 'sound', 'king', 'soul', 'green', 'poison', 'ninja', 'figure', 'mine', 'strike', 'link', 'draft', 'witch', 'centaur', 'spy', 'sub', 'capital', 'fall', 'switch', 'embassy', 'compound'], hint: mythical;centaur
5874;remaining: ['trip', 'match', 'code', 'comic', 'sound', 'king', 'soul', 'green', 'poison', 'ninja', 'figure', 'mine', 'strike', 'link', 'draft', 'witch', 'spy', 'sub', 'capital', 'fall', 'switch', 'embassy', 'compound'], hint: season;fall
5875;remaining: ['trip', 'match', 'code', 'comic', 'sound', 'king', 'soul', 'green', 'poison', 'ninja', 'figure', 'mine', 'strike', 'link', 'draft', 'witch', 'spy', 'sub', 'capital', 'switch', 'embassy', 'compound'], hint: invest;capital
5876;remaining: ['trip', 'match', 'code', 'comic', 'sound', 'king', 'soul', 'green', 'poison', 'ninja', 'figure', 'mine', 'strike', 'link', 'draft', 'witch', 'spy', 'sub', 'switch', 'embassy', 'compound'], hint: bat;strike
5877;remaining: ['trip', 'match', 'code', 'comic', 'sound', 'king', 'soul', 'green', 'poison', 'ninja', 'figure', 'mine', 'strike', 'link', 'draft', 'witch', 'centaur', 'opera', 'spy', 'sub', 'capital', 'fall', 'switch', 'embassy', 'compound'], hint: color;green
5878;remaining: ['trip', 'match', 'code', 'comic', 'sound', 'king', 'soul', 'poison', 'ninja', 'figure', 'mine', 'strike', 'link', 'draft', 'witch', 'centaur', 'opera', 'spy', 'sub', 'capital', 'fall', 'switch', 'embassy', 'compound'], hint: halloween;witch
5879;remaining: ['trip', 'match', 'code', 'comic', 'sound', 'king', 'soul', 'poison', 'ninja', 'figure', 'mine', 'strike', 'link', 'draft', 'centaur', 'opera', 'spy', 'sub', 'capital', 'fall', 'switch', 'embassy', 'compound'], hint: password;code
5880;remaining: ['trip', 'match', 'comic', 'sound', 'king', 'soul', 'poison', 'ninja', 'figure', 'mine', 'strike', 'link', 'draft', 'centaur', 'opera', 'spy', 'sub', 'capital', 'fall', 'switch', 'embassy', 'compound'], hint: breeze;sound
5881;remaining: ['trip', 'match', 'comic', 'king', 'soul', 'poison', 'ninja', 'figure', 'mine', 'strike', 'link', 'draft', 'centaur', 'opera', 'spy', 'sub', 'capital', 'fall', 'switch', 'embassy', 'compound'], hint: spirit;soul
5882;remaining: ['crash', 'death', 'war', 'conductor', 'fighter', 'march', 'beat', 'drop', 'soul', 'vacuum', 'state', 'racket', 'millionaire', 'check', 'spell', 'alien', 'angel', 'club', 'draft', 'space', 'life', 'round', 'undertaker', 'grace', 'embassy'], hint: month;march
5883;remaining: ['crash', 'death', 'war', 'conductor', 'fighter', 'beat', 'drop', 'soul', 'vacuum', 'state', 'racket', 'millionaire', 'check', 'spell', 'alien', 'angel', 'club', 'draft', 'space', 'life', 'round', 'undertaker', 'grace', 'embassy'], hint: finalday;death
5884;remaining: ['crash', 'war', 'conductor', 'fighter', 'beat', 'drop', 'soul', 'vacuum', 'state', 'racket', 'millionaire', 'check', 'spell', 'alien', 'angel', 'club', 'draft', 'space', 'life', 'round', 'undertaker', 'grace', 'embassy'], hint: clean;vacuum
5885;remaining: ['crash', 'war', 'conductor', 'fighter', 'beat', 'drop', 'soul', 'state', 'racket', 'millionaire', 'check', 'spell', 'alien', 'angel', 'club', 'draft', 'space', 'life', 'round', 'undertaker', 'grace', 'embassy'], hint: gap;space
5886;remaining: ['crash', 'war', 'conductor', 'fighter', 'beat', 'drop', 'soul', 'state', 'racket', 'millionaire', 'check', 'spell', 'alien', 'angel', 'club', 'draft', 'life', 'round', 'undertaker', 'grace', 'embassy'], hint: rest;soul
5887;remaining: ['crash', 'death', 'war', 'conductor', 'fighter', 'march', 'beat', 'drop', 'soul', 'vacuum', 'state', 'racket', 'millionaire', 'check', 'spell', 'alien', 'angel', 'club', 'draft', 'space', 'life', 'round', 'undertaker', 'grace', 'embassy'], hint: california;state
5888;remaining: ['crash', 'death', 'war', 'conductor', 'fighter', 'march', 'beat', 'drop', 'soul', 'vacuum', 'racket', 'millionaire', 'check', 'spell', 'alien', 'angel', 'club', 'draft', 'space', 'life', 'round', 'undertaker', 'grace', 'embassy'], hint: fight;war
5889;remaining: ['crash', 'death', 'conductor', 'fighter', 'march', 'beat', 'drop', 'soul', 'vacuum', 'racket', 'millionaire', 'check', 'spell', 'alien', 'angel', 'club', 'draft', 'space', 'life', 'round', 'undertaker', 'grace', 'embassy'], hint: foreign;embassy
5890;remaining: ['crash', 'death', 'conductor', 'fighter', 'march', 'beat', 'drop', 'soul', 'vacuum', 'racket', 'millionaire', 'check', 'spell', 'alien', 'angel', 'club', 'draft', 'space', 'life', 'round', 'undertaker', 'grace'], hint: tennis;racket
5891;remaining: ['crash', 'death', 'conductor', 'fighter', 'march', 'beat', 'drop', 'soul', 'vacuum', 'millionaire', 'check', 'spell', 'alien', 'angel', 'club', 'draft', 'space', 'life', 'round', 'undertaker', 'grace'], hint: wwe;fighter
5892;remaining: ['force', 'death', 'slip', 'charge', 'comic', 'conductor', 'scientist', 'bond', 'racket', 'figure', 'spell', 'mammoth', 'luck', 'strike', 'angel', 'stock', 'row', 'disease', 'lap', 'leprechaun', 'pass', 'switch', 'grace', 'ray', 'tag'], hint: market;stock
5893;remaining: ['force', 'death', 'slip', 'charge', 'comic', 'conductor', 'scientist', 'bond', 'racket', 'figure', 'spell', 'mammoth', 'luck', 'strike', 'angel', 'row', 'disease', 'lap', 'leprechaun', 'pass', 'switch', 'grace', 'ray', 'tag'], hint: light;switch
5894;remaining: ['force', 'death', 'slip', 'charge', 'comic', 'conductor', 'scientist', 'bond', 'racket', 'figure', 'spell', 'mammoth', 'luck', 'strike', 'angel', 'row', 'disease', 'lap', 'leprechaun', 'pass', 'grace', 'ray', 'tag'], hint: james;bond
5895;remaining: ['force', 'death', 'slip', 'charge', 'comic', 'conductor', 'scientist', 'racket', 'figure', 'spell', 'mammoth', 'luck', 'strike', 'angel', 'row', 'disease', 'lap', 'leprechaun', 'pass', 'grace', 'ray', 'tag'], hint: fees;charge
5896;remaining: ['force', 'death', 'slip', 'comic', 'conductor', 'scientist', 'racket', 'figure', 'spell', 'mammoth', 'luck', 'strike', 'angel', 'row', 'disease', 'lap', 'leprechaun', 'pass', 'grace', 'ray', 'tag'], hint: scanning;ray
5897;remaining: ['force', 'death', 'slip', 'charge', 'comic', 'conductor', 'scientist', 'bond', 'racket', 'figure', 'spell', 'mammoth', 'luck', 'strike', 'angel', 'stock', 'row', 'disease', 'lap', 'leprechaun', 'pass', 'switch', 'grace', 'ray', 'tag'], hint: computer;lap
5898;remaining: ['force', 'death', 'slip', 'charge', 'comic', 'conductor', 'scientist', 'bond', 'racket', 'figure', 'spell', 'mammoth', 'luck', 'strike', 'angel', 'stock', 'row', 'disease', 'leprechaun', 'pass', 'switch', 'grace', 'ray', 'tag'], hint: novel;comic
5899;remaining: ['force', 'death', 'slip', 'charge', 'conductor', 'scientist', 'bond', 'racket', 'figure', 'spell', 'mammoth', 'luck', 'strike', 'angel', 'stock', 'row', 'disease', 'leprechaun', 'pass', 'switch', 'grace', 'ray', 'tag'], hint: birth;death
